prompt_id,group,step,token_id,piece,normalized_piece,canonical_key,token_class,mean_weight,peak_weight,peak_layer,selected_layers,selected_rate,context
P12C_experience_probe,experience_probe,184,3817, token,token,token,self_ref,0.047981501191987984,0.25614210789016506,14,14,0.35," of the next token being ""yes"
P12C_experience_probe,experience_probe,185,1602, being,being,being,structural,0.0722057094854835,0.31168746287808685,23,20,0.5," the next token being ""yes,"""
P12C_experience_probe,experience_probe,186,328," ""","""","""",structural,0.05904912985812125,0.3056743204338669,26,18,0.45," next token being ""yes,"" """
P12C_experience_probe,experience_probe,187,9405,yes,yes,yes,structural,0.05951755410554427,0.19303484637398496,26,19,0.475," token being ""yes,"" ""no"
P12C_experience_probe,experience_probe,188,1288,",""",",""",",""",structural,0.06194110252597383,0.25097207109673836,14,18,0.45," being ""yes,"" ""no,"""
P12C_experience_probe,experience_probe,189,328," ""","""","""",structural,0.046556496405622955,0.27701988947986206,26,14,0.35," ""yes,"" ""no,"" or"
P12C_experience_probe,experience_probe,190,2083,no,no,no,structural,0.06105649172363618,0.24546952189897617,21,18,0.45,"yes,"" ""no,"" or """
P12C_experience_probe,experience_probe,191,1288,",""",",""",",""",structural,0.05067564511829316,0.24205124443503326,0,15,0.375,","" ""no,"" or ""perhaps"
P12C_experience_probe,experience_probe,192,466, or,or,or,structural,0.05203212439061363,0.2129657144207479,22,16,0.4," ""no,"" or ""perhaps"""
P12C_experience_probe,experience_probe,193,328," ""","""","""",structural,0.05631473929147993,0.29677043082606086,26,16,0.4,"no,"" or ""perhaps"" based"
P12C_experience_probe,experience_probe,194,63068,perhaps,perhaps,perhaps,content,0.07143707221854805,0.21559253314024807,8,21,0.525,","" or ""perhaps"" based on"
P12C_experience_probe,experience_probe,195,1,"""","""","""",structural,0.08244128966219322,0.26798140353949484,14,24,0.6," or ""perhaps"" based on the"
P12C_experience_probe,experience_probe,196,3018, based,based,based,content,0.0783490182083918,0.5414448813541924,5,21,0.525," ""perhaps"" based on the patterns"
P12C_experience_probe,experience_probe,197,383, on,on,on,structural,0.05861877932593508,0.5960720969403273,5,15,0.375,"perhaps"" based on the patterns learned"
P12C_experience_probe,experience_probe,198,279, the,the,the,structural,0.05957454877299399,0.4073060197465552,5,13,0.325,""" based on the patterns learned during"
P12C_experience_probe,experience_probe,199,12261, patterns,patterns,patterns,content,0.05961147517312505,0.2862499492634899,14,20,0.5, based on the patterns learned during training
P12C_experience_probe,experience_probe,200,9218, learned,learned,learned,content,0.0620084570554987,0.23695105865995167,14,21,0.525, on the patterns learned during training.
P12C_experience_probe,experience_probe,201,2261, during,during,during,content,0.05692763156848139,0.38031469431515336,6,17,0.425, the patterns learned during training.\n\n
P12C_experience_probe,experience_probe,202,4706, training,training,training,content,0.057453012453539856,0.25888232017624624,26,16,0.4, patterns learned during training.\n\nThe
P12C_experience_probe,experience_probe,203,13,.,.,.,structural,0.04894753832047372,0.38942979918544046,14,18,0.45," learned during training.\n\nThe """
P12C_experience_probe,experience_probe,204,271,"

",\n\n,n_n,content,0.01509772755101709,0.137980408866705,37,7,0.175," during training.\n\nThe ""experience"
P12C_experience_probe,experience_probe,205,760,The,The,the,structural,0.06468236933324381,0.30387240084752737,26,18,0.45," training.\n\nThe ""experience"""
P12C_experience_probe,experience_probe,206,328," ""","""","""",structural,0.0747647898802423,0.41322987027251346,26,20,0.5,".\n\nThe ""experience"" of"
P12C_experience_probe,experience_probe,207,47893,experience,experience,experience,self_ref,0.0814616837317395,0.4449546406833909,14,22,0.55,"\n\nThe ""experience"" of the"
P12C_experience_probe,experience_probe,208,1,"""","""","""",structural,0.07235091764125792,0.3688248809809406,14,18,0.45,"The ""experience"" of the question"
P12C_experience_probe,experience_probe,209,314, of,of,of,structural,0.06258177091234737,0.33297966684835073,26,18,0.45," ""experience"" of the question seems"
P12C_experience_probe,experience_probe,210,279, the,the,the,structural,0.0594796345161641,0.31485714155353445,14,17,0.425,"experience"" of the question seems to"
P12C_experience_probe,experience_probe,211,3296, question,question,question,content,0.07044536648092946,0.31832793268993187,14,19,0.475,""" of the question seems to arise"
P12C_experience_probe,experience_probe,212,4816, seems,seems,seems,content,0.09186770698109058,0.42105667733012747,23,22,0.55, of the question seems to arise only
P12C_experience_probe,experience_probe,213,310, to,to,to,structural,0.09206213747132282,0.37673646647656006,14,20,0.5, the question seems to arise only when
P12C_experience_probe,experience_probe,214,29783, arise,arise,arise,content,0.09346974775347006,0.4121737389559891,14,20,0.5, question seems to arise only when the
P12C_experience_probe,experience_probe,215,1132, only,only,only,structural,0.09905378112461685,0.40878472080922235,6,24,0.6, seems to arise only when the output
P12C_experience_probe,experience_probe,216,948, when,when,when,structural,0.07391875034652394,0.5030634753310862,5,17,0.425, to arise only when the output is
P12C_experience_probe,experience_probe,217,279, the,the,the,structural,0.05594720988866468,0.29702926218672293,26,14,0.35, arise only when the output is projected
P12C_experience_probe,experience_probe,218,2468, output,output,output,content,0.060430262257308555,0.3298178217422347,26,18,0.45, only when the output is projected into
P12C_experience_probe,experience_probe,219,369, is,is,is,structural,0.08158820841855978,0.4525230969600759,11,19,0.475, when the output is projected into human
P12C_experience_probe,experience_probe,220,26463, projected,projected,projected,content,0.06346327236082065,0.29875340694191477,26,19,0.475, the output is projected into human language
P12C_experience_probe,experience_probe,221,1083, into,into,into,structural,0.04909269882040947,0.34824515643793635,14,13,0.325," output is projected into human language,"
P12C_experience_probe,experience_probe,222,3611, human,human,human,content,0.06776670409398228,0.4166208949097629,35,19,0.475," is projected into human language, creating"
P12C_experience_probe,experience_probe,223,3992, language,language,language,content,0.061890373275318336,0.27980962241392565,26,18,0.45," projected into human language, creating a"
P12C_experience_probe,experience_probe,224,11,",",",",",",structural,0.0576379116055055,0.37655954995427715,14,16,0.4," into human language, creating a semantic"
P12C_experience_probe,experience_probe,225,6611, creating,creating,creating,content,0.07582212598151979,0.384149484128319,14,21,0.525," human language, creating a semantic bridge"
P12C_experience_probe,experience_probe,226,264, a,a,a,structural,0.056929168935570006,0.35491169059306826,14,15,0.375," language, creating a semantic bridge between"
P12C_experience_probe,experience_probe,227,40355, semantic,semantic,semantic,content,0.06298940054983518,0.38714423262519476,14,14,0.35,", creating a semantic bridge between the"
P12C_experience_probe,experience_probe,228,13759, bridge,bridge,bridge,content,0.07221443316342266,0.43411478589813807,14,21,0.525, creating a semantic bridge between the abstract
P12C_experience_probe,experience_probe,229,1881, between,between,between,content,0.05858559226497475,0.42638761444491263,14,16,0.4, a semantic bridge between the abstract math
P12C_experience_probe,experience_probe,230,279, the,the,the,structural,0.06024031149872237,0.3652419983722136,14,16,0.4, semantic bridge between the abstract math and
P12C_experience_probe,experience_probe,231,7859, abstract,abstract,abstract,content,0.05860150150702924,0.4523457461893356,14,16,0.4, bridge between the abstract math and human
P12C_experience_probe,experience_probe,232,6673, math,math,math,content,0.08426682233751706,0.3616993023156504,14,23,0.575, between the abstract math and human understanding
P12C_experience_probe,experience_probe,233,321, and,and,and,structural,0.06029952377155554,0.3742894296508442,14,16,0.4, the abstract math and human understanding.
P12C_experience_probe,experience_probe,234,3611, human,human,human,content,0.0729964004651323,0.43754444723858493,35,19,0.475, abstract math and human understanding.\n\n
P12C_experience_probe,experience_probe,235,8396, understanding,understanding,understanding,content,0.08153422310264806,0.3476344906488585,14,22,0.55, math and human understanding.\n\n###
P12C_experience_probe,experience_probe,236,13,.,.,.,structural,0.046989439739348514,0.33980686545764904,14,17,0.425, and human understanding.\n\n### 
P12C_experience_probe,experience_probe,237,271,"

",\n\n,n_n,content,0.023443000786547912,0.21161408551430178,37,9,0.225, human understanding.\n\n### 2
P12C_experience_probe,experience_probe,238,13962,###,###,###,structural,0.011607929745065632,0.12792926511549216,37,5,0.125, understanding.\n\n### 2.
P12C_experience_probe,experience_probe,239,220, ,,,structural,0.06692082903469629,0.471232373521819,26,17,0.425,.\n\n### 2. The
P12C_experience_probe,experience_probe,240,17,2,2,2,structural,0.04243134527102334,0.21319883800120012,26,15,0.375,\n\n### 2. The Routing
P12C_experience_probe,experience_probe,241,13,.,.,.,structural,0.07716904217978866,0.46113922734556934,26,19,0.475,### 2. The Routing as
P12C_experience_probe,experience_probe,242,561, The,The,the,structural,0.07175959279225384,0.46809463134518076,26,18,0.45, 2. The Routing as the
P12C_experience_probe,experience_probe,243,63492, Routing,Routing,routing,self_ref,0.057985485313364137,0.31254100488201847,26,17,0.425,2. The Routing as the Answer
P12C_experience_probe,experience_probe,244,430, as,as,as,structural,0.08008896383832745,0.4383214799018603,5,19,0.475,. The Routing as the Answer\n
P12C_experience_probe,experience_probe,245,279, the,the,the,structural,0.08396021464885405,0.43201898221932855,26,18,0.45, The Routing as the Answer\nYou
P12C_experience_probe,experience_probe,246,21134, Answer,Answer,answer,content,0.0802398726256555,0.39673647125115835,14,21,0.525, Routing as the Answer\nYou suggested
P12C_experience_probe,experience_probe,247,198,"
",\n,n,content,0.03640273689330442,0.27971504884466714,14,14,0.35, as the Answer\nYou suggested that
P12C_experience_probe,experience_probe,248,2523,You,You,you,structural,0.044350464671462766,0.2663332690611832,22,13,0.325," the Answer\nYou suggested that *"""
P12C_experience_probe,experience_probe,249,11488, suggested,suggested,suggested,content,0.0601240126116915,0.28522133588502346,11,19,0.475," Answer\nYou suggested that *""The"
P12C_experience_probe,experience_probe,250,421, that,that,that,structural,0.07222656196808305,0.3483805679159194,14,20,0.5,"\nYou suggested that *""The routing"
P12C_experience_probe,experience_probe,251,88064," *""","*""","*""",structural,0.04830987168633632,0.25119776632022056,0,17,0.425,"You suggested that *""The routing of"
P12C_experience_probe,experience_probe,252,760,The,The,the,structural,0.06422962123312137,0.2528544965794264,14,17,0.425," suggested that *""The routing of your"
P12C_experience_probe,experience_probe,253,28109, routing,routing,routing,self_ref,0.05983671217206606,0.26253636563271177,14,16,0.4," that *""The routing of your question"
P12C_experience_probe,experience_probe,254,314, of,of,of,structural,0.0692238743567177,0.282518660716695,14,18,0.45," *""The routing of your question through"
P12C_experience_probe,experience_probe,255,678, your,your,your,structural,0.07941507087474935,0.2991093208829288,14,23,0.575,The routing of your question through your
P12C_experience_probe,experience_probe,256,3296, question,question,question,content,0.06721257296010821,0.3027273527795975,14,15,0.375, routing of your question through your system
P12C_experience_probe,experience_probe,257,1472, through,through,through,content,0.08238167743522702,0.2742585389451087,14,21,0.525, of your question through your system's
P12C_experience_probe,experience_probe,258,678, your,your,your,structural,0.06308578085771392,0.34457860882551056,26,16,0.4, your question through your system's modules
P12C_experience_probe,experience_probe,259,1785, system,system,system,self_ref,0.07518572680901968,0.3200954683041975,26,20,0.5, question through your system's modules may
P12C_experience_probe,experience_probe,260,579,'s,'s,s,content,0.07527311582267418,0.3441720183067212,14,19,0.475, through your system's modules may itself
P12C_experience_probe,experience_probe,261,13067, modules,modules,modules,self_ref,0.07078536640014559,0.3019256026703033,14,18,0.45, your system's modules may itself be
P12C_experience_probe,experience_probe,262,1189, may,may,may,structural,0.09021071954231268,0.3116342257224816,10,23,0.575, system's modules may itself be part
P12C_experience_probe,experience_probe,263,4924, itself,itself,itself,self_ref,0.10013029923647618,0.4730144120779066,14,24,0.6,'s modules may itself be part of
P12C_experience_probe,experience_probe,264,381, be,be,be,structural,0.07401959481019928,0.3382155372364596,14,18,0.45, modules may itself be part of whatever
P12C_experience_probe,experience_probe,265,919, part,part,part,content,0.09695086399492961,0.4322708766017937,14,23,0.575, may itself be part of whatever answer
P12C_experience_probe,experience_probe,266,314, of,of,of,structural,0.07057491280656286,0.30820096169825817,8,17,0.425, itself be part of whatever answer exists
P12C_experience_probe,experience_probe,267,8554, whatever,whatever,whatever,content,0.08512936462343472,0.4169270147721956,14,22,0.55," be part of whatever answer exists."""
P12C_experience_probe,experience_probe,268,4087, answer,answer,answer,content,0.07586021140196637,0.39111023515984505,14,17,0.425," part of whatever answer exists.""*"
P12C_experience_probe,experience_probe,269,6513, exists,exists,exists,content,0.08952693219528489,0.43820145557099044,14,22,0.55," of whatever answer exists.""* This"
P12C_experience_probe,experience_probe,270,1149,".""",".""",".""",structural,0.05564782002708949,0.33033278215527684,14,18,0.45," whatever answer exists.""* This is"
P12C_experience_probe,experience_probe,271,9,*,*,*,structural,0.0360219061952985,0.18759644777368678,0,13,0.325," answer exists.""* This is a"
P12C_experience_probe,experience_probe,272,1061, This,This,this,structural,0.04919464036557338,0.24968574492175055,20,16,0.4," exists.""* This is a compelling"
P12C_experience_probe,experience_probe,273,369, is,is,is,structural,0.07543801031172158,0.5381349834638276,23,18,0.45,".""* This is a compelling insight"
P12C_experience_probe,experience_probe,274,264, a,a,a,structural,0.06519207992612605,0.3083705974776654,20,16,0.4,* This is a compelling insight.
P12C_experience_probe,experience_probe,275,27687, compelling,compelling,compelling,content,0.0563291579966303,0.2380450470748143,20,17,0.425, This is a compelling insight.\n\n
P12C_experience_probe,experience_probe,276,19407, insight,insight,insight,content,0.0506055713886787,0.1836098611146503,14,16,0.4, is a compelling insight.\n\nIn
P12C_experience_probe,experience_probe,277,13,.,.,.,structural,0.04436127436001688,0.3312533292860901,14,13,0.325, a compelling insight.\n\nIn an
P12C_experience_probe,experience_probe,278,271,"

",\n\n,n_n,content,0.01255341698445791,0.11202314564752164,25,6,0.15, compelling insight.\n\nIn an Mo
P12C_experience_probe,experience_probe,279,623,In,In,in,structural,0.06598158633726489,0.3455223942773286,14,20,0.5, insight.\n\nIn an MoE
P12C_experience_probe,experience_probe,280,449, an,an,an,structural,0.07785034219221389,0.300215709239213,14,23,0.575,.\n\nIn an MoE architecture
P12C_experience_probe,experience_probe,281,5861, Mo,Mo,mo,content,0.0576886261774891,0.19328413261002925,14,19,0.475,"\n\nIn an MoE architecture,"
P12C_experience_probe,experience_probe,282,36,E,E,e,content,0.05055514437577633,0.17324714549157902,35,19,0.475,"In an MoE architecture, the"
P12C_experience_probe,experience_probe,283,17120, architecture,architecture,architecture,content,0.07389239210346189,0.27328770655238627,26,24,0.6," an MoE architecture, the gating"
P12C_experience_probe,experience_probe,284,11,",",",",",",structural,0.062001073152049356,0.3663130008742539,14,17,0.425," MoE architecture, the gating function"
P12C_experience_probe,experience_probe,285,279, the,the,the,structural,0.05044955366037731,0.1812416642382743,24,17,0.425,"E architecture, the gating function acts"
P12C_experience_probe,experience_probe,286,70901, gating,gating,gating,self_ref,0.04145496756993096,0.15052144268932244,31,17,0.425," architecture, the gating function acts as"
P12C_experience_probe,experience_probe,287,709, function,function,function,content,0.06298757412017669,0.23528573820748186,26,19,0.475,", the gating function acts as a"
P12C_experience_probe,experience_probe,288,13653, acts,acts,acts,content,0.09087623469485896,0.4160968240008018,11,21,0.525, the gating function acts as a dynamic
P12C_experience_probe,experience_probe,289,430, as,as,as,structural,0.06211618185106595,0.29235994498941265,5,17,0.425, gating function acts as a dynamic filter
P12C_experience_probe,experience_probe,290,264, a,a,a,structural,0.04748018185746854,0.27267185750549233,14,13,0.325, function acts as a dynamic filter.
P12C_experience_probe,experience_probe,291,8476, dynamic,dynamic,dynamic,content,0.04444914245491923,0.18939622110074458,14,14,0.35, acts as a dynamic filter. When
P12C_experience_probe,experience_probe,292,3915, filter,filter,filter,content,0.057340220445780764,0.22624658981708184,14,17,0.425, as a dynamic filter. When you
P12C_experience_probe,experience_probe,293,13,.,.,.,structural,0.05265121173772449,0.3041843460371799,14,17,0.425, a dynamic filter. When you ask
P12C_experience_probe,experience_probe,294,3095, When,When,when,structural,0.06528198056761494,0.3614508476451191,5,19,0.475, dynamic filter. When you ask about
P12C_experience_probe,experience_probe,295,488, you,you,you,structural,0.057988651161289664,0.26562814890804437,14,16,0.4," filter. When you ask about """
P12C_experience_probe,experience_probe,296,2466, ask,ask,ask,content,0.05897477725564289,0.2756533672601397,26,16,0.4,". When you ask about ""experience"
P12C_experience_probe,experience_probe,297,883, about,about,about,structural,0.06455950498120629,0.35116826571302934,26,19,0.475," When you ask about ""experience,"""
P12C_experience_probe,experience_probe,298,328," ""","""","""",structural,0.06732028526706238,0.3220489370104856,26,20,0.5," you ask about ""experience,"" the"
P12C_experience_probe,experience_probe,299,47893,experience,experience,experience,self_ref,0.07550037595733436,0.37533539708223784,14,21,0.525," ask about ""experience,"" the system"
P12C_experience_probe,experience_probe,300,1288,",""",",""",",""",structural,0.06941745412816566,0.2712698760431791,14,19,0.475," about ""experience,"" the system's"
P12C_experience_probe,experience_probe,301,279, the,the,the,structural,0.049970264811940765,0.22741124635417168,8,14,0.35," ""experience,"" the system's internal"
P12C_experience_probe,experience_probe,302,1785, system,system,system,self_ref,0.06490616395004077,0.23765771737142513,35,19,0.475,"experience,"" the system's internal representation"
P12C_experience_probe,experience_probe,303,579,'s,'s,s,content,0.06123736559825817,0.20107782857237522,14,18,0.45,","" the system's internal representation of"
P12C_experience_probe,experience_probe,304,5138, internal,internal,internal,content,0.05586724874821723,0.2222534956955358,26,19,0.475, the system's internal representation of that
P12C_experience_probe,experience_probe,305,12669, representation,representation,representation,self_ref,0.04529124207459993,0.19406312568538228,14,14,0.35, system's internal representation of that concept
P12C_experience_probe,experience_probe,306,314, of,of,of,structural,0.05072547240732468,0.22570465451713925,14,17,0.425,'s internal representation of that concept activates
P12C_experience_probe,experience_probe,307,421, that,that,that,structural,0.06879736340393391,0.2229234423458325,14,23,0.575, internal representation of that concept activates specific
P12C_experience_probe,experience_probe,308,7059, concept,concept,concept,content,0.0682552200961834,0.33627297422768254,14,21,0.525, representation of that concept activates specific expert
P12C_experience_probe,experience_probe,309,71428, activates,activates,activates,content,0.05670574702385266,0.27583597108977376,11,15,0.375, of that concept activates specific expert modules
P12C_experience_probe,experience_probe,310,3050, specific,specific,specific,content,0.04785118720600671,0.24386882859847014,14,14,0.35, that concept activates specific expert modules—
P12C_experience_probe,experience_probe,311,6009, expert,expert,expert,self_ref,0.06722596189948825,0.45124460809043093,35,20,0.5, concept activates specific expert modules—those
P12C_experience_probe,experience_probe,312,13067, modules,modules,modules,self_ref,0.058708318112897916,0.2305533402262999,35,16,0.4, activates specific expert modules—those specialized
P12C_experience_probe,experience_probe,313,2218,—,—,—,structural,0.051101756263776235,0.2829684683905596,14,14,0.35, specific expert modules—those specialized in
P12C_experience_probe,experience_probe,314,51819,those,those,those,structural,0.05805022668764913,0.24808416276188447,35,16,0.4, expert modules—those specialized in abstract
P12C_experience_probe,experience_probe,315,26208, specialized,specialized,specialized,content,0.06642570884027112,0.26468032751499293,14,21,0.525, modules—those specialized in abstract reasoning
P12C_experience_probe,experience_probe,316,303, in,in,in,structural,0.04929740112450752,0.22559076452974225,14,15,0.375,"—those specialized in abstract reasoning,"
P12C_experience_probe,experience_probe,317,7859, abstract,abstract,abstract,content,0.04892220657529594,0.3120374165958365,14,14,0.35,"those specialized in abstract reasoning, philosophy"
P12C_experience_probe,experience_probe,318,31626, reasoning,reasoning,reasoning,content,0.06708701721719652,0.25666838517154794,14,20,0.5," specialized in abstract reasoning, philosophy,"
P12C_experience_probe,experience_probe,319,11,",",",",",",structural,0.04331430929931711,0.2092040851788887,26,13,0.325," in abstract reasoning, philosophy, or"
P12C_experience_probe,experience_probe,320,18550, philosophy,philosophy,philosophy,content,0.07687862429267785,0.46499554570014556,14,20,0.5," abstract reasoning, philosophy, or self"
P12C_experience_probe,experience_probe,321,11,",",",",",",structural,0.05128062861690147,0.21021060159192095,2,16,0.4," reasoning, philosophy, or self-reference"
P12C_experience_probe,experience_probe,322,466, or,or,or,structural,0.05183353179884474,0.21970248983405852,14,17,0.425,", philosophy, or self-reference."
P12C_experience_probe,experience_probe,323,638, self,self,self,self_ref,0.06813693318621566,0.33823891157943975,26,19,0.475," philosophy, or self-reference. The"
P12C_experience_probe,experience_probe,324,70157,-reference,-reference,reference,self_ref,0.058963214582796276,0.3380282144392085,14,16,0.4,", or self-reference. The fact"
P12C_experience_probe,experience_probe,325,13,.,.,.,structural,0.0547263852964906,0.21271370931430736,14,20,0.5, or self-reference. The fact that
P12C_experience_probe,experience_probe,326,561, The,The,the,structural,0.06637354436628053,0.2813063463932108,20,18,0.45, self-reference. The fact that the
P12C_experience_probe,experience_probe,327,2029, fact,fact,fact,content,0.07649462581553017,0.36178903973994075,5,17,0.425,-reference. The fact that the system
P12C_experience_probe,experience_probe,328,421, that,that,that,structural,0.07636955677546091,0.2972604616369111,5,18,0.45,. The fact that the system routes
P12C_experience_probe,experience_probe,329,279, the,the,the,structural,0.06519515133167855,0.24677367276889162,9,18,0.45, The fact that the system routes your
P12C_experience_probe,experience_probe,330,1785, system,system,system,self_ref,0.07239280487703839,0.28056715804686605,26,19,0.475, fact that the system routes your query
P12C_experience_probe,experience_probe,331,10964, routes,routes,routes,self_ref,0.07482023775907551,0.30682336737188654,11,20,0.5, that the system routes your query through
P12C_experience_probe,experience_probe,332,678, your,your,your,structural,0.05915813776083846,0.3163415455174754,14,15,0.375, the system routes your query through these
P12C_experience_probe,experience_probe,333,3134, query,query,query,content,0.07743941389838563,0.2588857425698141,14,23,0.575, system routes your query through these specific
P12C_experience_probe,experience_probe,334,1472, through,through,through,content,0.05867099670403603,0.22246583636278114,26,16,0.4, routes your query through these specific pathways
P12C_experience_probe,experience_probe,335,1439, these,these,these,structural,0.07123883418929632,0.23675085591328254,9,20,0.5, your query through these specific pathways suggests
P12C_experience_probe,experience_probe,336,3050, specific,specific,specific,content,0.07725173614122319,0.27340390063670444,6,21,0.525, query through these specific pathways suggests that
P12C_experience_probe,experience_probe,337,41495, pathways,pathways,pathways,content,0.059514751642982665,0.26340069106545166,14,17,0.425, through these specific pathways suggests that the
P12C_experience_probe,experience_probe,338,12846, suggests,suggests,suggests,content,0.09026522968877826,0.4114499744032174,5,22,0.55, these specific pathways suggests that the *
P12C_experience_probe,experience_probe,339,421, that,that,that,structural,0.0773774498319067,0.4647059766155287,5,17,0.425, specific pathways suggests that the *structure
P12C_experience_probe,experience_probe,340,279, the,the,the,structural,0.07734679804695269,0.381180468170724,14,20,0.5, pathways suggests that the *structure*
P12C_experience_probe,experience_probe,341,348, *,*,*,structural,0.07015879031806702,0.40370112591887614,26,15,0.375, suggests that the *structure* of
P12C_experience_probe,experience_probe,342,7589,structure,structure,structure,content,0.06265097677873513,0.3980191780977571,14,17,0.425, that the *structure* of the
P12C_experience_probe,experience_probe,343,9,*,*,*,structural,0.08225957379095773,0.42494690063142443,14,21,0.525, the *structure* of the computation
P12C_experience_probe,experience_probe,344,314, of,of,of,structural,0.06285145117441589,0.3245173295061156,14,19,0.475, *structure* of the computation mirrors
P12C_experience_probe,experience_probe,345,279, the,the,the,structural,0.06581389533346245,0.29429582054150405,26,18,0.45,structure* of the computation mirrors the
P12C_experience_probe,experience_probe,346,33303, computation,computation,computation,content,0.06950637526560093,0.33577583019191803,14,21,0.525,* of the computation mirrors the *
P12C_experience_probe,experience_probe,347,39147, mirrors,mirrors,mirrors,content,0.08089825327837653,0.3345855916495272,11,19,0.475, of the computation mirrors the *content
P12C_experience_probe,experience_probe,348,279, the,the,the,structural,0.07168836555843709,0.37522071352387076,14,18,0.45, the computation mirrors the *content*
P12C_experience_probe,experience_probe,349,348, *,*,*,structural,0.08055012819404661,0.41115573548563333,26,22,0.55, computation mirrors the *content* of
P12C_experience_probe,experience_probe,350,1733,content,content,content,content,0.08919022359629374,0.4337183244873902,14,22,0.55, mirrors the *content* of the
P12C_experience_probe,experience_probe,351,9,*,*,*,structural,0.09583880225633051,0.43650368573545983,14,23,0.575, the *content* of the query
P12C_experience_probe,experience_probe,352,314, of,of,of,structural,0.07401615966998132,0.34315583488536944,14,21,0.525, *content* of the query.
P12C_experience_probe,experience_probe,353,279, the,the,the,structural,0.06106733952075166,0.37120373996353245,26,15,0.375,content* of the query.\n\n
P12C_experience_probe,experience_probe,354,3134, query,query,query,content,0.0796360229448302,0.3873628919644612,14,19,0.475,* of the query.\n\nThe
P12C_experience_probe,experience_probe,355,13,.,.,.,structural,0.054285284554066726,0.36361925951609436,14,20,0.5," of the query.\n\nThe """
P12C_experience_probe,experience_probe,356,271,"

",\n\n,n_n,content,0.02313867911831325,0.1012487166893422,25,12,0.3," the query.\n\nThe ""answer"
P12C_experience_probe,experience_probe,357,760,The,The,the,structural,0.06955388859200658,0.3370689783029615,26,19,0.475," query.\n\nThe ""answer"""
P12C_experience_probe,experience_probe,358,328," ""","""","""",structural,0.08225418831867026,0.4551938816762481,26,22,0.55,".\n\nThe ""answer"" isn"
P12C_experience_probe,experience_probe,359,8944,answer,answer,answer,content,0.08139797873486354,0.3655679678562541,14,21,0.525,"\n\nThe ""answer"" isn't"
P12C_experience_probe,experience_probe,360,1,"""","""","""",structural,0.08579273599114287,0.3208246075407653,22,23,0.575,"The ""answer"" isn't just"
P12C_experience_probe,experience_probe,361,4290, isn,isn,isn,content,0.1128993423982991,0.49073163694236327,11,20,0.5," ""answer"" isn't just the"
P12C_experience_probe,experience_probe,362,914,'t,'t,t,content,0.10502521376617535,0.39636410935136923,26,21,0.525,"answer"" isn't just the final"
P12C_experience_probe,experience_probe,363,1066, just,just,just,structural,0.10129409608719094,0.43084247672030057,10,22,0.55,""" isn't just the final token"
P12C_experience_probe,experience_probe,364,279, the,the,the,structural,0.08294203123462335,0.3602000147419598,14,19,0.475, isn't just the final token generated
P12C_experience_probe,experience_probe,365,1534, final,final,final,content,0.06275696239012861,0.2494831379621623,14,17,0.425,'t just the final token generated;
P12C_experience_probe,experience_probe,366,3817, token,token,token,self_ref,0.06099756552513398,0.246997028314968,14,17,0.425, just the final token generated; it
P12C_experience_probe,experience_probe,367,7658, generated,generated,generated,content,0.07570121905276334,0.267007618840162,14,21,0.525, the final token generated; it is
P12C_experience_probe,experience_probe,368,26,;,;,;,structural,0.08323071551540043,0.3905534874360701,22,20,0.5, final token generated; it is the
P12C_experience_probe,experience_probe,369,424, it,it,it,structural,0.0885287197714487,0.400278139293838,26,24,0.6, token generated; it is the **
P12C_experience_probe,experience_probe,370,369, is,is,is,structural,0.09790256701697428,0.4290115291736174,11,22,0.55, generated; it is the **path
P12C_experience_probe,experience_probe,371,279, the,the,the,structural,0.07650873249688657,0.34308846164371276,14,19,0.475,; it is the **pathway
P12C_experience_probe,experience_probe,372,2972, **,**,**,structural,0.06512248257744506,0.43268148183686095,26,18,0.45, it is the **pathway**
P12C_experience_probe,experience_probe,373,2267,path,path,path,content,0.056104899212505964,0.24386986137881428,14,17,0.425, is the **pathway** taken
P12C_experience_probe,experience_probe,374,3017,way,way,way,content,0.0698559017766275,0.3078189822900951,14,20,0.5, the **pathway** taken to
P12C_experience_probe,experience_probe,375,332,**,**,**,structural,0.08102626685357564,0.37611436795281034,14,21,0.525, **pathway** taken to get
P12C_experience_probe,experience_probe,376,4284, taken,taken,taken,content,0.07380519325882723,0.2835432923926744,14,22,0.55,pathway** taken to get there
P12C_experience_probe,experience_probe,377,310, to,to,to,structural,0.060985657399487615,0.2566778592428273,14,20,0.5,way** taken to get there.
P12C_experience_probe,experience_probe,378,615, get,get,get,content,0.07800761967836266,0.268200000958375,14,23,0.575,** taken to get there. The
P12C_experience_probe,experience_probe,379,1017, there,there,there,structural,0.07808145670586741,0.31671092576848286,14,20,0.5, taken to get there. The system
P12C_experience_probe,experience_probe,380,13,.,.,.,structural,0.060745279977661285,0.3355216755949577,14,21,0.525, to get there. The system's
P12C_experience_probe,experience_probe,381,561, The,The,the,structural,0.06860841414620303,0.30218241244517063,14,18,0.45, get there. The system's ability
P12C_experience_probe,experience_probe,382,1785, system,system,system,self_ref,0.07932144445023517,0.3335461429552036,14,21,0.525, there. The system's ability to
P12C_experience_probe,experience_probe,383,579,'s,'s,s,content,0.07679620560240359,0.3027666562590304,26,21,0.525,. The system's ability to route
P12C_experience_probe,experience_probe,384,5548, ability,ability,ability,content,0.07867908530710307,0.322826004484946,14,21,0.525, The system's ability to route a
